Unnamed: 0,actualestcompletion,borough,buildingid,constrstart,designstart,district,forecastcapacity,fundingreqdfy15-19,neededtocomplete,previousappropriations,programcategory,project#,reason,schoolname,source,specialnotes,totalestcost,location,geom,facuid,cd
1992,,Bronx,X096,,,11,,,,,Classroom Connectivity,,,P.S. 96,,,,,0101000020E6100000CA1D90D29E7752C02E88D4D7346E4440,12390,211
1993,,Bronx,X097,,,11,,,,,Classroom Connectivity,,,P.S. 97,,,,,0101000020E61000000EF9F620327652C07A4BC4A87B6E4440,12390,211
1995,,Bronx,X097,,,11,,,,,Flood Elimination,,,P.S. 97,,,,,0101000020E61000000EF9F620327652C07A4BC4A87B6E4440,12390,211
1996,,Bronx,X097,,,11,,,,,Parapets,,,P.S. 97,,,,,0101000020E61000000EF9F620327652C07A4BC4A87B6E4440,12390,211
1997,,Bronx,X097,,,11,,,,,Roofs,,,P.S. 97,,,,,0101000020E61000000EF9F620327652C07A4BC4A87B6E4440,12390,211
1998,,Bronx,X103,,,11,,,,,Classroom Connectivity,,,P.S. 103,,,,,0101000020E610000001583D78277752C013010A5131724440,12390,212
1999,,Bronx,X105,,,11,,,,,Accessibility,,,P.S. 105,,,,,0101000020E61000007C6AF622717752C09EC42B4B286D4440,12390,211
2000,,Bronx,X105,,,11,,,,,Classroom Connectivity,,,P.S. 105,,,,,0101000020E61000007C6AF622717752C09EC42B4B286D4440,12390,211
2001,,Bronx,X105,,,11,,,,,Fire Supression System,,,P.S. 105,,,,,0101000020E61000007C6AF622717752C09EC42B4B286D4440,12390,211
2002,,Bronx,X105,,,11,,,,,Low-Voltage Electrical Systems,,,P.S. 105,,,,,0101000020E61000007C6AF622717752C09EC42B4B286D4440,12390,211
2003,,Bronx,X105,,,11,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 105,,,,,0101000020E61000007C6AF622717752C09EC42B4B286D4440,12390,211
2004,,Bronx,X105,,,11,,,,,Playground Redevelopment,,,P.S. 105,,,,,0101000020E61000007C6AF622717752C09EC42B4B286D4440,12390,211
2005,,Bronx,X106,,,11,,,,,Classroom Connectivity,,,P.S. 106,,,,,0101000020E6100000CFF860F1B57652C04A1CD58B266B4440,12390,209
2006,,Bronx,X106,,,11,,,,,Electrical Systems,,,P.S. 106,,,,,0101000020E6100000CFF860F1B57652C04A1CD58B266B4440,12390,209
2007,,Bronx,X108,,,11,,,,,Classroom Connectivity,,,P.S. 108,,,,,0101000020E61000006693F062967652C0BB3CB536626D4440,12390,211
2008,,Bronx,X108,,,11,,,,,Emergency Stabilization,,,P.S. 108,,,,,0101000020E61000006693F062967652C0BB3CB536626D4440,12390,211
2009,,Bronx,X108,,,11,,,,,IP Digital Video Surveillance,,,P.S. 108,,,,,0101000020E61000006693F062967652C0BB3CB536626D4440,12390,211
2011,,Bronx,X111,,,11,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 111,,,,,0101000020E6100000950FEEECBC7552C0BD7DDB7C34714440,12390,212
2012,,Bronx,X111,,,11,,,,,Playground Redevelopment,,,P.S. 111,,,,,0101000020E6100000950FEEECBC7552C0BD7DDB7C34714440,12390,212
2013,,Bronx,X112,,,11,,,,,Classroom Connectivity,,,P.S. 112,,,,,0101000020E6100000EE8B8C9F037652C01A214A2D41714440,12390,212
2014,,Bronx,X112,,,11,,,,,Exterior Masonry,,,P.S. 112,,,,,0101000020E6100000EE8B8C9F037652C01A214A2D41714440,12390,212
2015,,Bronx,X112,,,11,,,,,Lighting Fixtures,,,P.S. 112,,,,,0101000020E6100000EE8B8C9F037652C01A214A2D41714440,12390,212
2016,,Bronx,X112,,,11,,,,,Parapets,,,P.S. 112,,,,,0101000020E6100000EE8B8C9F037652C01A214A2D41714440,12390,212
2017,,Bronx,X112,,,11,,,,,Roofs,,,P.S. 112,,,,,0101000020E6100000EE8B8C9F037652C01A214A2D41714440,12390,212
2018,,Bronx,X113,,,11,,,,,Auditorium Upgrade,,,I.S. 113,,,,,0101000020E61000004291951C0C7752C0F7D8B19FB9704440,12390,212
2019,,Bronx,X113,,,11,,,,,Classroom Connectivity,,,I.S. 113,,,,,0101000020E61000004291951C0C7752C0F7D8B19FB9704440,12390,212
2020,,Bronx,X113,,,11,,,,,Climate Control,,,I.S. 113,,,,,0101000020E61000004291951C0C7752C0F7D8B19FB9704440,12390,212
2021,,Bronx,X113,,,11,,,,,Floors,,,I.S. 113,,,,,0101000020E61000004291951C0C7752C0F7D8B19FB9704440,12390,212
2022,,Bronx,X113,,,11,,,,,Heating Plant Upgrade,,,I.S. 113,,,,,0101000020E61000004291951C0C7752C0F7D8B19FB9704440,12390,212
2023,,Bronx,X113,,,11,,,,,New/Retrofit Telephone/Intercom System,,,I.S. 113,,,,,0101000020E61000004291951C0C7752C0F7D8B19FB9704440,12390,212
2024,,Bronx,X121,,,11,,,,,Auditorium Upgrade,,,P.S. 121,,,,,0101000020E610000079A2044D707652C036C80752FA6E4440,12390,211
2025,,Bronx,X121,,,11,,,,,Classroom Connectivity,,,P.S. 121,,,,,0101000020E610000079A2044D707652C036C80752FA6E4440,12390,211
2026,,Bronx,X127,,,11,,,,,Accessibility,,,I.S. 127,,,,,0101000020E610000034A5A9DC9A7652C0AB19E434516B4440,12390,209
2027,,Bronx,X127,,,11,,,,,Boiler Conversion,,,I.S. 127,,,,,0101000020E610000034A5A9DC9A7652C0AB19E434516B4440,12390,209
2028,,Bronx,X127,,,11,,,,,Classroom Connectivity,,,I.S. 127,,,,,0101000020E610000034A5A9DC9A7652C0AB19E434516B4440,12390,209
2029,,Bronx,X127,,,11,,,,,Floors,,,I.S. 127,,,,,0101000020E610000034A5A9DC9A7652C0AB19E434516B4440,12390,209
2030,,Bronx,X127,,,11,,,,,IP Digital Video Surveillance,,,I.S. 127,,,,,0101000020E610000034A5A9DC9A7652C0AB19E434516B4440,12390,209
2031,,Bronx,X127,,,11,,,,,New/Retrofit Telephone/Intercom System,,,I.S. 127,,,,,0101000020E610000034A5A9DC9A7652C0AB19E434516B4440,12390,209
2032,,Bronx,X135,,,11,,,,,Boiler Conversion,,,I.S. 135,,,,,0101000020E6100000A80937C0597752C02308A272616E4440,12390,211
2033,,Bronx,X135,,,11,,,,,Classroom Connectivity,,,I.S. 135,,,,,0101000020E6100000A80937C0597752C02308A272616E4440,12390,211
2034,,Bronx,X135,,,11,,,,,IP Digital Video Surveillance,,,I.S. 135,,,,,0101000020E6100000A80937C0597752C02308A272616E4440,12390,211
2035,,Bronx,X135,,,11,,,,,Roofs,,,I.S. 135,,,,,0101000020E6100000A80937C0597752C02308A272616E4440,12390,211
2036,,Bronx,X135,,,11,,,,,Room Conversions/Partitioning,,,I.S. 135,,,,,0101000020E6100000A80937C0597752C02308A272616E4440,12390,211
2037,,Bronx,X142,,,11,,,,,Boiler Conversion,,,I.S. 142,,,,,0101000020E61000004059AF99C97552C0A0B8F7DB6D714440,12390,212
2038,,Bronx,X142,,,11,,,,,Classroom Connectivity,,,I.S. 142,,,,,0101000020E61000004059AF99C97552C0A0B8F7DB6D714440,12390,212
2039,,Bronx,X142,,,11,,,,,New/Retrofit Telephone/Intercom System,,,I.S. 142,,,,,0101000020E61000004059AF99C97552C0A0B8F7DB6D714440,12390,212
2040,,Bronx,X142,,,11,,,,,Room Conversions/Partitioning,,,I.S. 142,,,,,0101000020E61000004059AF99C97552C0A0B8F7DB6D714440,12390,212
2041,,Bronx,X144,,,11,,,,,Boiler Conversion,,,I.S. 144,,,,,0101000020E610000037295D0D8A7552C0AC5FAB97A16E4440,12390,211
2042,,Bronx,X144,,,11,,,,,Classroom Connectivity,,,I.S. 144,,,,,0101000020E610000037295D0D8A7552C0AC5FAB97A16E4440,12390,211
2043,,Bronx,X144,,,11,,,,,Climate Control,,,I.S. 144,,,,,0101000020E610000037295D0D8A7552C0AC5FAB97A16E4440,12390,211
3577,,Queens,Q322,,,24,,,,,Classroom Connectivity,,,P.S. 14 ANNEX,,,,,0101000020E61000004E5BB0F1187852C0A8CEAB91115F4440,12390,404
3582,,Queens,Q777,,,24,,,,,Electrical Systems,,,P.S. 199 ANNEX (@ ST. TERESA'S),,,,50-15 44TH STREET,0101000020E6100000EB78439CFE7A52C02BD798665A5E4440,12390,402
3583,,Queens,Q777,,,24,,,,,Low-Voltage Electrical Systems,,,P.S. 199 ANNEX (@ ST. TERESA'S),,,,50-15 44TH STREET,0101000020E6100000EB78439CFE7A52C02BD798665A5E4440,12390,402
3584,,Queens,Q841,,,24,,,,,Classroom Connectivity,,,P.S. 199 ANNEX,,,,48-25 37TH STREET,0101000020E6100000041815EB727B52C07D59EDC9A95E4440,12390,402
3585,,Queens,Q848,,,24,,,,,Classroom Connectivity,,,P.S. 81 ANNEX (OLD 75),,,,,0101000020E6100000EABA79B75C7A52C0879F4AC2475A4440,12390,405
3586,,Queens,Q848,,,24,,,,,Exterior Masonry,,,P.S. 81 ANNEX (OLD 75),,,,,0101000020E6100000EABA79B75C7A52C0879F4AC2475A4440,12390,405
3587,,Queens,Q848,,,24,,,,,Flood Elimination,,,P.S. 81 ANNEX (OLD 75),,,,,0101000020E6100000EABA79B75C7A52C0879F4AC2475A4440,12390,405
3590,,Queens,Q873,,,24,,,,,Classroom Connectivity,,,I.S. 73 MINISCHOOL,,,,,0101000020E6100000E85A1E24317952C0DF913AE7565D4440,12390,405
2044,,Bronx,X144,,,11,,,,,Flood Elimination,,,I.S. 144,,,,,0101000020E610000037295D0D8A7552C0AC5FAB97A16E4440,12390,211
2045,,Bronx,X144,,,11,,,,,IP Digital Video Surveillance,,,I.S. 144,,,,,0101000020E610000037295D0D8A7552C0AC5FAB97A16E4440,12390,211
2046,,Bronx,X144,,,11,,,,,Lighting Fixtures,,,I.S. 144,,,,,0101000020E610000037295D0D8A7552C0AC5FAB97A16E4440,12390,211
2047,,Bronx,X144,,,11,,,,,New/Retrofit Telephone/Intercom System,,,I.S. 144,,,,,0101000020E610000037295D0D8A7552C0AC5FAB97A16E4440,12390,211
2048,,Bronx,X153,,,11,,,,,Air Conditioning Retrofit,,,P.S. 153,,,,,0101000020E61000009384A868517552C0D4CE1914C06F4440,12390,210
2049,,Bronx,X153,,,11,,,,,Classroom Connectivity,,,P.S. 153,,,,,0101000020E61000009384A868517552C0D4CE1914C06F4440,12390,210
2050,,Bronx,X153,,,11,,,,,Classroom Connectivity,,,P.S. 153,,,,,0101000020E61000009384A868517552C0D4CE1914C06F4440,12390,210
2051,,Bronx,X153,,,11,,,,,Lighting Fixtures,,,P.S. 153,,,,,0101000020E61000009384A868517552C0D4CE1914C06F4440,12390,210
2052,,Bronx,X160,,,11,,,,,Classroom Connectivity,,,P.S. 160,,,,,0101000020E610000057C24F8FBB7452C0202D9D6A9C6E4440,12390,210
2053,,Bronx,X160,,,11,,,,,IP Digital Video Surveillance,,,P.S. 160,,,,,0101000020E610000057C24F8FBB7452C0202D9D6A9C6E4440,12390,210
2054,,Bronx,X160,,,11,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 160,,,,,0101000020E610000057C24F8FBB7452C0202D9D6A9C6E4440,12390,210
2055,,Bronx,X160,,,11,,,,,Paved Area-Concrete,,,P.S. 160,,,,,0101000020E610000057C24F8FBB7452C0202D9D6A9C6E4440,12390,210
2056,,Bronx,X160,,,11,,,,,Windows,,,P.S. 160,,,,,0101000020E610000057C24F8FBB7452C0202D9D6A9C6E4440,12390,210
2057,,Bronx,X169,,,11,,,,,Classroom Connectivity,,,HE WILLIE ELLA PASCHAL BOWMAN CAMPU,,,,,0101000020E61000001DE4D817B97552C091CC230ECE704440,12390,212
2058,,Bronx,X175,,,11,,,,,Classroom Connectivity,,,P.S. 175,,,,,0101000020E6100000883EAD7E397252C089735001016C4440,12390,210
2059,,Bronx,X175,,,11,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 175,,,,,0101000020E6100000883EAD7E397252C089735001016C4440,12390,210
2060,,Bronx,X175,,,11,,,,,Windows,,,P.S. 175,,,,,0101000020E6100000883EAD7E397252C089735001016C4440,12390,210
2061,,Bronx,X178,,,11,,,,,Classroom Connectivity,,,P.S. 178,,,,,0101000020E6100000F6095A5F517552C08B69410C05704440,12390,210
2062,,Bronx,X178,,,11,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 178,,,,,0101000020E6100000F6095A5F517552C08B69410C05704440,12390,210
2063,,Bronx,X180,,,11,,,,,Classroom Connectivity,,,I.S. 180,,,,,0101000020E610000004EE6B573B7552C09B6C3D1EC56F4440,12390,210
2064,,Bronx,X180,,,11,,,,,Elevators and Escalators,,,I.S. 180,,,,,0101000020E610000004EE6B573B7552C09B6C3D1EC56F4440,12390,210
2065,,Bronx,X181,,,11,,,,,Classroom Connectivity,,,I.S. 181,,,,,0101000020E6100000CDA5C35B3B7552C09DDB40F8FF6F4440,12390,210
2066,,Bronx,X181,,,11,,,,,Room Conversions/Partitioning,,,I.S. 181,,,,,0101000020E6100000CDA5C35B3B7552C09DDB40F8FF6F4440,12390,210
2067,,Bronx,X189,,,11,,,,,Classroom Connectivity,,,P.S./I.S. 189 (@STEENWICK AVE),,,,,0101000020E6100000F448311D2D7552C0ECFF57E607714440,12390,212
2068,,Bronx,X189,,,11,,,,,Classroom Connectivity,,,P.S./I.S. 189 (@STEENWICK AVE),,,,,0101000020E6100000F448311D2D7552C0ECFF57E607714440,12390,212
2069,,Bronx,X189,,,11,,,,,Classroom Connectivity,,,P.S./I.S. 189 (@STEENWICK AVE),,,,,0101000020E6100000F448311D2D7552C0ECFF57E607714440,12390,212
2070,,Bronx,X194,,,11,,,,,Classroom Connectivity,,,P.S./I.S. 194,,,,,0101000020E610000092216C162E7652C046477A64E66A4440,12390,210
2071,,Bronx,X194,,,11,,,,,IP Digital Video Surveillance,,,P.S./I.S. 194,,,,,0101000020E610000092216C162E7652C046477A64E66A4440,12390,210
2072,,Bronx,X498,,,11,,,,,Classroom Connectivity,,,TIS MEYRAN AND JOHN BELLEW EDUCATIO,,,,,0101000020E61000002031D952E97652C0FD71C33E2A6C4440,12390,211
2073,,Bronx,X006,,,12,,,,,Classroom Connectivity,,,P.S. 6,,,,,0101000020E6100000DD0C9B84797852C0BC789DAA9C6B4440,12390,206
2074,,Bronx,X006,,,12,,,,,Classroom Connectivity,,,P.S. 6,,,,,0101000020E6100000DD0C9B84797852C0BC789DAA9C6B4440,12390,206
2075,,Bronx,X006,,,12,,,,,Interior Spaces,,,P.S. 6,,,,,0101000020E6100000DD0C9B84797852C0BC789DAA9C6B4440,12390,206
2076,,Bronx,X006,,,12,,,,,Lighting Fixtures,,,P.S. 6,,,,,0101000020E6100000DD0C9B84797852C0BC789DAA9C6B4440,12390,206
2077,,Bronx,X006,,,12,,,,,Reinforcing Support Elements,,,P.S. 6,,,,,0101000020E6100000DD0C9B84797852C0BC789DAA9C6B4440,12390,206
2078,,Bronx,X044,,,12,,,,,Classroom Connectivity,,,P.S. 44,,,,,0101000020E6100000C7F85B09067952C075DD6128DA6B4440,12390,206
2079,,Bronx,X044,,,12,,,,,Electrical Systems,,,P.S. 44,,,,,0101000020E6100000C7F85B09067952C075DD6128DA6B4440,12390,206
2080,,Bronx,X044,,,12,,,,,Flood Elimination,,,P.S. 44,,,,,0101000020E6100000C7F85B09067952C075DD6128DA6B4440,12390,206
2081,,Bronx,X044,,,12,,,,,Walk In Freezer Replacement,,,P.S. 44,,,,,0101000020E6100000C7F85B09067952C075DD6128DA6B4440,12390,206
2082,,Bronx,X047,,,12,,,,,Classroom Connectivity,,,P.S. 47,,,,,0101000020E6100000A2D4E1907C7752C0D9C3D5A5936A4440,12390,209
2083,,Bronx,X047,,,12,,,,,Floors,,,P.S. 47,,,,,0101000020E6100000A2D4E1907C7752C0D9C3D5A5936A4440,12390,209
2084,,Bronx,X047,,,12,,,,,Gymnasium Upgrade,,,P.S. 47,,,,,0101000020E6100000A2D4E1907C7752C0D9C3D5A5936A4440,12390,209
2085,,Bronx,X047,,,12,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 47,,,,,0101000020E6100000A2D4E1907C7752C0D9C3D5A5936A4440,12390,209
2086,,Bronx,X047,,,12,,,,,Playground Redevelopment,,,P.S. 47,,,,,0101000020E6100000A2D4E1907C7752C0D9C3D5A5936A4440,12390,209
3592,,Queens,Q876,,,24,,,,,Classroom Connectivity,,,P.S. 88 ANNEX,,,,,0101000020E6100000C7E96B0FF07952C0FB8268E18B594440,12390,405
3594,,Queens,Q878,,,24,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 128 ANNEX,,,,,0101000020E6100000C23BB16FCA7852C069FF6650895B4440,12390,405
2087,,Bronx,X050,,,12,,,,,Auditorium Upgrade,,,P.S. 50,,,,,0101000020E61000003F35F67DC67852C0ACDB3CE9C76A4440,12390,203
2088,,Bronx,X050,,,12,,,,,Classroom Connectivity,,,P.S. 50,,,,,0101000020E61000003F35F67DC67852C0ACDB3CE9C76A4440,12390,203
2089,,Bronx,X050,,,12,,,,,Lighting Fixtures,,,P.S. 50,,,,,0101000020E61000003F35F67DC67852C0ACDB3CE9C76A4440,12390,203
2090,,Bronx,X050,,,12,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 50,,,,,0101000020E61000003F35F67DC67852C0ACDB3CE9C76A4440,12390,203
2091,,Bronx,X050,,,12,,,,,Walk In Freezer Replacement,,,P.S. 50,,,,,0101000020E61000003F35F67DC67852C0ACDB3CE9C76A4440,12390,203
2092,,Bronx,X057,,,12,,,,,Classroom Connectivity,,,P.S. 57,,,,,0101000020E610000035DCE1F9E47852C08F300D24A26C4440,12390,206
2093,,Bronx,X057,,,12,,,,,Low-Voltage Electrical Systems,,,P.S. 57,,,,,0101000020E610000035DCE1F9E47852C08F300D24A26C4440,12390,206
2094,,Bronx,X057,,,12,,,,,Playground Redevelopment,,,P.S. 57,,,,,0101000020E610000035DCE1F9E47852C08F300D24A26C4440,12390,206
2095,,Bronx,X061,,,12,,,,,Classroom Connectivity,,,P.S. 61,,,,,0101000020E6100000DA82E55F237952C012C9EDD00D6B4440,12390,203
2096,,Bronx,X061,,,12,,,,,Classroom Connectivity,,,P.S. 61,,,,,0101000020E6100000DA82E55F237952C012C9EDD00D6B4440,12390,203
2097,,Bronx,X061,,,12,,,,,Low-Voltage Electrical Systems,,,P.S. 61,,,,,0101000020E6100000DA82E55F237952C012C9EDD00D6B4440,12390,203
2098,,Bronx,X061,,,12,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 61,,,,,0101000020E6100000DA82E55F237952C012C9EDD00D6B4440,12390,203
2099,,Bronx,X061,,,12,,,,,School Safety,,,P.S. 61,,,,,0101000020E6100000DA82E55F237952C012C9EDD00D6B4440,12390,203
2100,,Bronx,X061,,,12,,,,,Walk In Freezer Replacement,,,P.S. 61,,,,,0101000020E6100000DA82E55F237952C012C9EDD00D6B4440,12390,203
2101,,Bronx,X066,,,12,,,,,Classroom Connectivity,,,P.S. 66,,,,,0101000020E610000019017311BE7852C0B887415D6A6A4440,12390,203
2102,,Bronx,X066,,,12,,,,,IP Digital Video Surveillance,,,P.S. 66,,,,,0101000020E610000019017311BE7852C0B887415D6A6A4440,12390,203
2103,,Bronx,X066,,,12,,,,,Lighting Fixtures,,,P.S. 66,,,,,0101000020E610000019017311BE7852C0B887415D6A6A4440,12390,203
2104,,Bronx,X066,,,12,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 66,,,,,0101000020E610000019017311BE7852C0B887415D6A6A4440,12390,203
2105,,Bronx,X067,,,12,,,,,Classroom Connectivity,,,P.S. 67,,,,,0101000020E61000006D03BBFE987852C06EADB6D1046C4440,12390,206
2106,,Bronx,X067,,,12,,,,,Emergency Stabilization,,,P.S. 67,,,,,0101000020E61000006D03BBFE987852C06EADB6D1046C4440,12390,206
2107,,Bronx,X067,,,12,,,,,Flood Elimination,,,P.S. 67,,,,,0101000020E61000006D03BBFE987852C06EADB6D1046C4440,12390,206
2108,,Bronx,X067,,,12,,,,,Floors,,,P.S. 67,,,,,0101000020E61000006D03BBFE987852C06EADB6D1046C4440,12390,206
2109,,Bronx,X067,,,12,,,,,IP Digital Video Surveillance,,,P.S. 67,,,,,0101000020E61000006D03BBFE987852C06EADB6D1046C4440,12390,206
2110,,Bronx,X067,,,12,,,,,Lighting Fixtures,,,P.S. 67,,,,,0101000020E61000006D03BBFE987852C06EADB6D1046C4440,12390,206
2111,,Bronx,X067,,,12,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 67,,,,,0101000020E61000006D03BBFE987852C06EADB6D1046C4440,12390,206
2112,,Bronx,X067,,,12,,,,,Reinforcing Cinder Concrete Slabs,,,P.S. 67,,,,,0101000020E61000006D03BBFE987852C06EADB6D1046C4440,12390,206
2113,,Bronx,X067,,,12,,,,,Science Lab Upgrades,,,P.S. 67,,,,,0101000020E61000006D03BBFE987852C06EADB6D1046C4440,12390,206
2114,,Bronx,X077,,,12,,,,,Classroom Connectivity,,,P.S. 195,,,,,0101000020E6100000617F5F4D277852C04F99257D576A4440,12390,209
2115,,Bronx,X077,,,12,,,,,Emergency Stabilization,,,P.S. 195,,,,,0101000020E6100000617F5F4D277852C04F99257D576A4440,12390,209
2116,,Bronx,X077,,,12,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 195,,,,,0101000020E6100000617F5F4D277852C04F99257D576A4440,12390,209
2117,,Bronx,X077,,,12,,,,,Paved Area Concrete,,,P.S. 195,,,,,0101000020E6100000617F5F4D277852C04F99257D576A4440,12390,209
2118,,Bronx,X077,,,12,,,,,Reinforcing Support Elements,,,P.S. 195,,,,,0101000020E6100000617F5F4D277852C04F99257D576A4440,12390,209
2119,,Bronx,X092,,,12,,,,,Classroom Connectivity,,,P.S. 92,,,,,0101000020E610000034BA9E1CEE7852C0D8CFE2AA4F6C4440,12390,206
2120,,Bronx,X092,,,12,,,,,Lighting Fixtures,,,P.S. 92,,,,,0101000020E610000034BA9E1CEE7852C0D8CFE2AA4F6C4440,12390,206
2121,,Bronx,X092,,,12,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 92,,,,,0101000020E610000034BA9E1CEE7852C0D8CFE2AA4F6C4440,12390,206
2122,,Bronx,X098,,,12,,,,,Cafeteria / Multipurpose Room Upgrade,,,I.S. 98,,,,,0101000020E6100000BF5C4258007952C09B3388010C6B4440,12390,203
2123,,Bronx,X098,,,12,,,,,Classroom Connectivity,,,I.S. 98,,,,,0101000020E6100000BF5C4258007952C09B3388010C6B4440,12390,203
2124,,Bronx,X098,,,12,,,,,Flood Elimination,,,I.S. 98,,,,,0101000020E6100000BF5C4258007952C09B3388010C6B4440,12390,203
2125,,Bronx,X098,,,12,,,,,IP Digital Video Surveillance,,,I.S. 98,,,,,0101000020E6100000BF5C4258007952C09B3388010C6B4440,12390,203
2126,,Bronx,X098,,,12,,,,,Parapets,,,I.S. 98,,,,,0101000020E6100000BF5C4258007952C09B3388010C6B4440,12390,203
2127,,Bronx,X098,,,12,,,,,Paved Area-Concrete,,,I.S. 98,,,,,0101000020E6100000BF5C4258007952C09B3388010C6B4440,12390,203
2128,,Bronx,X098,,,12,,,,,Technology,,,I.S. 98,,,,,0101000020E6100000BF5C4258007952C09B3388010C6B4440,12390,203
2129,,Bronx,X102,,,12,,,,,Classroom Connectivity,,,P.S. 102,,,,,0101000020E6100000DDFA8D476D7752C0BD98680C4A6B4440,12390,209
2130,,Bronx,X102,,,12,,,,,Exterior Masonry,,,P.S. 102,,,,,0101000020E6100000DDFA8D476D7752C0BD98680C4A6B4440,12390,209
2131,,Bronx,X102,,,12,,,,,Parapets,,,P.S. 102,,,,,0101000020E6100000DDFA8D476D7752C0BD98680C4A6B4440,12390,209
2132,,Bronx,X102,,,12,,,,,Roofs,,,P.S. 102,,,,,0101000020E6100000DDFA8D476D7752C0BD98680C4A6B4440,12390,209
2133,,Bronx,X116,,,12,,,,,Boiler Conversion,,,I.S. 216,,,,,0101000020E61000007AEB1C603E7952C01372B5063E694440,12390,202
2134,,Bronx,X116,,,12,,,,,Classroom Connectivity,,,I.S. 216,,,,,0101000020E61000007AEB1C603E7952C01372B5063E694440,12390,202
2135,,Bronx,X116,,,12,,,,,Climate Control,,,I.S. 216,,,,,0101000020E61000007AEB1C603E7952C01372B5063E694440,12390,202
2136,,Bronx,X116,,,12,,,,,IP Digital Video Surveillance,,,I.S. 216,,,,,0101000020E61000007AEB1C603E7952C01372B5063E694440,12390,202
2137,,Bronx,X116,,,12,,,,,New/Retrofit Telephone/Intercom System,,,I.S. 216,,,,,0101000020E61000007AEB1C603E7952C01372B5063E694440,12390,202
2138,,Bronx,X116,,,12,,,,,Room Conversions/Partitioning,,,I.S. 216,,,,,0101000020E61000007AEB1C603E7952C01372B5063E694440,12390,202
2139,,Bronx,X116,,,12,,,,,Technology,,,I.S. 216,,,,,0101000020E61000007AEB1C603E7952C01372B5063E694440,12390,202
2140,,Bronx,X116,,,12,,,,,Walk In Freezer Replacement,,,I.S. 216,,,,,0101000020E61000007AEB1C603E7952C01372B5063E694440,12390,202
2141,,Bronx,X129,,,12,,,,,Boiler Conversion,,,I.S. 129 (PAIRED W P234),,,,,0101000020E610000052E8C61CC07852C0A75A3824476C4440,12390,206
2142,,Bronx,X129,,,12,,,,,Boiler Conversion,,,I.S. 129 (PAIRED W P234),,,,,0101000020E610000052E8C61CC07852C0A75A3824476C4440,12390,206
2143,,Bronx,X129,,,12,,,,,Classroom Connectivity,,,I.S. 129 (PAIRED W P234),,,,,0101000020E610000052E8C61CC07852C0A75A3824476C4440,12390,206
2144,,Bronx,X129,,,12,,,,,Climate Control,,,I.S. 129 (PAIRED W P234),,,,,0101000020E610000052E8C61CC07852C0A75A3824476C4440,12390,206
2145,,Bronx,X129,,,12,,,,,Exterior Masonry,,,I.S. 129 (PAIRED W P234),,,,,0101000020E610000052E8C61CC07852C0A75A3824476C4440,12390,206
2146,,Bronx,X129,,,12,,,,,Heating Plant Upgrade,,,I.S. 129 (PAIRED W P234),,,,,0101000020E610000052E8C61CC07852C0A75A3824476C4440,12390,206
2147,,Bronx,X129,,,12,,,,,Kitchen Areas,,,I.S. 129 (PAIRED W P234),,,,,0101000020E610000052E8C61CC07852C0A75A3824476C4440,12390,206
2148,,Bronx,X129,,,12,,,,,Science Lab Upgrades,,,I.S. 129 (PAIRED W P234),,,,,0101000020E610000052E8C61CC07852C0A75A3824476C4440,12390,206
2149,,Bronx,X129,,,12,,,,,Walk In Freezer Replacement,,,I.S. 129 (PAIRED W P234),,,,,0101000020E610000052E8C61CC07852C0A75A3824476C4440,12390,206
2150,,Bronx,X134,,,12,,,,,Boiler Conversion,,,P.S. 134,,,,,0101000020E61000000EAAB0DD3D7952C0FF8463816E6A4440,12390,203
2151,,Bronx,X134,,,12,,,,,Classroom Connectivity,,,P.S. 134,,,,,0101000020E61000000EAAB0DD3D7952C0FF8463816E6A4440,12390,203
2152,,Bronx,X134,,,12,,,,,Exterior Masonry,,,P.S. 134,,,,,0101000020E61000000EAAB0DD3D7952C0FF8463816E6A4440,12390,203
2153,,Bronx,X134,,,12,,,,,Flood Elimination,,,P.S. 134,,,,,0101000020E61000000EAAB0DD3D7952C0FF8463816E6A4440,12390,203
2154,,Bronx,X134,,,12,,,,,Lighting Fixtures,,,P.S. 134,,,,,0101000020E61000000EAAB0DD3D7952C0FF8463816E6A4440,12390,203
2155,,Bronx,X134,,,12,,,,,Parapets,,,P.S. 134,,,,,0101000020E61000000EAAB0DD3D7952C0FF8463816E6A4440,12390,203
2156,,Bronx,X134,,,12,,,,,Roofs,,,P.S. 134,,,,,0101000020E61000000EAAB0DD3D7952C0FF8463816E6A4440,12390,203
2157,,Bronx,X150,,,12,,,,,Boiler Conversion,,,P.S. 150,,,,,0101000020E610000096F71CFB3C7952C0E28F1BF7B4694440,12390,202
